da_ente;da_tipo;da_valor
78847727;CUSTOMER_OFFICE;172
78847727;MANAGER_ASSISTANT;35
78847727;PUBLIC_FIGURE;N
78847727;RISK_TYPE;ONG
78847492;CUSTOMER_OFFICE;238
78847492;DEPOSITOS_MENSUALES;
78847492;EJECUTIVO_VENTA;19
78847492;HIGH_RISK_SCORE;BJ
78847492;MANAGER_ASSISTANT;32
78847492;PUBLIC_FIGURE;N
78847492;RETIROS_MENSUALES;
78847492;RISK_TYPE;ONG
78847492;TIER_CADD;
78847492;WATCH_LIST_CODE;
78847573;CUSTOMER_OFFICE;172
78847573;DEPOSITOS_MENSUALES;
78847573;EJECUTIVO_VENTA;15
78847573;HIGH_RISK_SCORE;AL
78847573;MANAGER_ASSISTANT;35
78847573;PUBLIC_FIGURE;N
78847573;RETIROS_MENSUALES;
78847573;RISK_TYPE;ONG
78847573;TIER_CADD;
78847573;WATCH_LIST_CODE;
78847514;CUSTOMER_OFFICE;192
78847514;DEPOSITOS_MENSUALES;
78847514;EJECUTIVO_VENTA;17
78847514;HIGH_RISK_SCORE;AL
78847514;MANAGER_ASSISTANT;21
78847514;PUBLIC_FIGURE;N
78847514;RETIROS_MENSUALES;
78847514;RISK_TYPE;ONG
78847514;TIER_CADD;
78847514;WATCH_LIST_CODE;
78847638;CUSTOMER_OFFICE;172
78847638;DEPOSITOS_MENSUALES;
78847638;EJECUTIVO_VENTA;155
78847638;HIGH_RISK_SCORE;AL
78847638;KYC_CUSTOMER;S
78847638;MANAGER_ASSISTANT;35
78847638;PUBLIC_FIGURE;N
78847638;RETIROS_MENSUALES;
78847638;RISK_TYPE;ONG
78847638;TIER_CADD;
78847638;WATCH_LIST_CODE;
78555459;CUSTOMER_OFFICE;172
78555459;DEPOSITOS_MENSUALES;
78555459;EJECUTIVO_VENTA;50
78555459;HIGH_RISK_SCORE;AL
78555459;MANAGER_ASSISTANT;35
78555459;PUBLIC_FIGURE;N
78555459;RETIROS_MENSUALES;
78555459;RISK_TYPE;ONG
78555459;TIER_CADD;
78555459;WATCH_LIST_CODE;
78847859;CUSTOMER_OFFICE;192
78847859;DEPOSITOS_MENSUALES;
78847859;EJECUTIVO_VENTA;17
78847859;HIGH_RISK_SCORE;BJ
78847859;MANAGER_ASSISTANT;21
78847859;PUBLIC_FIGURE;N
78847859;RETIROS_MENSUALES;
78847859;RISK_TYPE;ONG
78847859;TIER_CADD;
78847859;WATCH_LIST_CODE;
78847743;CUSTOMER_OFFICE;174
78847743;DEPOSITOS_MENSUALES;
78847743;EJECUTIVO_VENTA;47
78847743;HIGH_RISK_SCORE;AL
78847743;MANAGER_ASSISTANT;34
78847743;PUBLIC_FIGURE;N
78847743;RETIROS_MENSUALES;
78847743;RISK_TYPE;ONG
78847743;TIER_CADD;
78847743;WATCH_LIST_CODE;
78847972;CUSTOMER_OFFICE;210
78847972;DEPOSITOS_MENSUALES;
78847972;EJECUTIVO_VENTA;35
78847972;HIGH_RISK_SCORE;AL
78847972;KYC_CUSTOMER;S
78847972;MANAGER_ASSISTANT;37
78847972;PUBLIC_FIGURE;N
78847972;RETIROS_MENSUALES;
78847972;RISK_TYPE;ONG
78847972;TIER_CADD;
78847972;WATCH_LIST_CODE;
78847980;CUSTOMER_OFFICE;172
78847980;DEPOSITOS_MENSUALES;
78847980;EJECUTIVO_VENTA;155
78847980;HIGH_RISK_SCORE;AL
78847980;KYC_CUSTOMER;0
78847980;MANAGER_ASSISTANT;37
78847980;PUBLIC_FIGURE;N
78847980;RETIROS_MENSUALES;
78847980;RISK_TYPE;ONG
78847980;TIER_CADD;
78847980;WATCH_LIST_CODE;
78847484;CUSTOMER_OFFICE;174
78847484;DEPOSITOS_MENSUALES;
78847484;EJECUTIVO_VENTA;47
78847484;HIGH_RISK_SCORE;BJ
78847484;MANAGER_ASSISTANT;34
78847484;PUBLIC_FIGURE;N
78847484;RETIROS_MENSUALES;
78847484;RISK_TYPE;ONG
78847484;TIER_CADD;
78847484;WATCH_LIST_CODE;
78913878;CUSTOMER_OFFICE;178
78913878;DEPOSITOS_MENSUALES;
78913878;EJECUTIVO_VENTA;37
78913878;HIGH_RISK_SCORE;BJ
78913878;KYC_CUSTOMER;S
78913878;MANAGER_ASSISTANT;35
78913878;PUBLIC_FIGURE;N
78913878;RETIROS_MENSUALES;
78913878;RISK_TYPE;PN3
78913878;TIER_CADD;
78913878;WATCH_LIST_CODE;
80391668;CUSTOMER_OFFICE;184
80391668;DEPOSITOS_MENSUALES;
80391668;EJECUTIVO_VENTA;304
80391668;HIGH_RISK_SCORE;BJ
80391668;KYC_CUSTOMER;S
80391668;LOGIN COBIS;
80391668;MANAGER_ASSISTANT;35
80391668;PUBLIC_FIGURE;N
80391668;RETIROS_MENSUALES;
80391668;RISK_TYPE;PN3
80391668;TIER_CADD;
80391668;WATCH_LIST_CODE;
82223070;CUSTOMER_OFFICE;172
82223070;EJECUTIVO_VENTA;50
82223070;HIGH_RISK_SCORE;BJ
82223070;KYC_CUSTOMER;S
82223070;MANAGER_ASSISTANT;35
82223070;PUBLIC_FIGURE;N
82223070;RISK_TYPE;PN1
78986409;CUSTOMER_OFFICE;174
78986409;DEPOSITOS_MENSUALES;
78986409;HIGH_RISK_SCORE;BJ
78986409;KYC_CUSTOMER;S
78986409;MANAGER_ASSISTANT;34
78986409;PUBLIC_FIGURE;N
78986409;RETIROS_MENSUALES;
78986409;RISK_TYPE;PN3
78986409;TIER_CADD;
78986409;WATCH_LIST_CODE;
79967360;CUSTOMER_OFFICE;174
79967360;HIGH_RISK_SCORE;BJ
79967360;KYC_CUSTOMER;S
79967360;MANAGER_ASSISTANT;34
79967360;PUBLIC_FIGURE;N
79967360;RISK_TYPE;PN1
80893949;CUSTOMER_OFFICE;180
80893949;MANAGER_ASSISTANT;37
80893949;PUBLIC_FIGURE;N
79081248;TIER_CADD;
79936430;WATCH_LIST_CODE;
80033788;CUSTOMER_OFFICE;284
80033788;DEPOSITOS_MENSUALES;
80033788;EJECUTIVO_VENTA;105
80033788;HIGH_RISK_SCORE;AL
80033788;KYC_CUSTOMER;S
80033788;LOGIN COBIS;
80033788;MANAGER_ASSISTANT;35
80033788;PUBLIC_FIGURE;N
80033788;RETIROS_MENSUALES;
80033788;RIESGO_COLABORADOR;N/A
80033788;RISK_TYPE;PN2
80033788;TIER_CADD;
80033788;WATCH_LIST_CODE;S
80040989;CUSTOMER_OFFICE;174
80040989;EJECUTIVO_VENTA;18
80040989;HIGH_RISK_SCORE;BJ
80040989;KYC_CUSTOMER;S
80040989;MANAGER_ASSISTANT;34
80040989;PUBLIC_FIGURE;N
80040989;RISK_TYPE;PN1
80048483;CUSTOMER_OFFICE;174
80048483;MANAGER_ASSISTANT;34
80048483;PUBLIC_FIGURE;N
80048483;RISK_TYPE;PN3
80057261;CUSTOMER_OFFICE;180
80057261;EJECUTIVO_VENTA;63
80057261;HIGH_RISK_SCORE;BJ
80057261;MANAGER_ASSISTANT;37
80057261;PUBLIC_FIGURE;N
80057261;RISK_TYPE;PN1
80088957;CUSTOMER_OFFICE;186
80088957;EJECUTIVO_VENTA;0
80088957;HIGH_RISK_SCORE;BJ
80088957;MANAGER_ASSISTANT;33
80088957;PUBLIC_FIGURE;N
80088957;RISK_TYPE;PN1
80136706;CUSTOMER_OFFICE;174
80136706;MANAGER_ASSISTANT;34
80136706;PUBLIC_FIGURE;N
80136706;RISK_TYPE;PN1
80181485;CUSTOMER_OFFICE;238
80181485;MANAGER_ASSISTANT;32
80181485;PUBLIC_FIGURE;N
80181485;RISK_TYPE;PN1
80219806;CUSTOMER_OFFICE;174
80219806;MANAGER_ASSISTANT;34
80219806;PUBLIC_FIGURE;N
80219806;RISK_TYPE;PN1
80228643;CUSTOMER_OFFICE;174
80228643;EJECUTIVO_VENTA;18
80228643;HIGH_RISK_SCORE;BJ
80228643;MANAGER_ASSISTANT;34
80228643;PUBLIC_FIGURE;N
80228643;RISK_TYPE;PN1
80380720;CUSTOMER_OFFICE;174
81466114;PORCENTAJE_GENERA_DIVISA;
80380720;MANAGER_ASSISTANT;34
80380720;PUBLIC_FIGURE;N
80380720;RISK_TYPE;PN1
80455747;CUSTOMER_OFFICE;174
80455747;EJECUTIVO_VENTA;18
80455747;HIGH_RISK_SCORE;BJ
80455747;KYC_CUSTOMER;S
80455747;MANAGER_ASSISTANT;34
80455747;PUBLIC_FIGURE;N
80455747;RISK_TYPE;PN1
80524935;CUSTOMER_OFFICE;174
80524935;MANAGER_ASSISTANT;34
80524935;PUBLIC_FIGURE;N
80524935;RISK_TYPE;PN3
80524951;CUSTOMER_OFFICE;174
80524951;DEPOSITOS_MENSUALES;
80524951;EJECUTIVO_VENTA;18
80524951;HIGH_RISK_SCORE;AL
80524951;KYC_CUSTOMER;S
80524951;LOGIN COBIS;
80524951;MANAGER_ASSISTANT;34
80524951;PUBLIC_FIGURE;N
80524951;RETIROS_MENSUALES;
80524951;RISK_TYPE;PN1
80524951;TIER_CADD;
80524951;WATCH_LIST_CODE;S
80544073;CUSTOMER_OFFICE;180
80544073;DEPOSITOS_MENSUALES;
80544073;EJECUTIVO_VENTA;0
80544073;HIGH_RISK_SCORE;AL
80544073;KYC_CUSTOMER;S
80544073;MANAGER_ASSISTANT;37
80544073;PUBLIC_FIGURE;N
80544073;RETIROS_MENSUALES;
80544073;RIESGO_COLABORADOR;N/A
80544073;RISK_TYPE;PN1
80544073;TIER_CADD;
80544073;WATCH_LIST_CODE;S
80542887;CUSTOMER_OFFICE;174
80542887;EJECUTIVO_VENTA;0
80542887;HIGH_RISK_SCORE;BJ
80542887;KYC_CUSTOMER;S
80542887;MANAGER_ASSISTANT;34
80542887;PUBLIC_FIGURE;N
80542887;RISK_TYPE;PN1
80600488;CUSTOMER_OFFICE;174
80600488;MANAGER_ASSISTANT;34
80600488;PUBLIC_FIGURE;N
80600488;RISK_TYPE;PN1
80634110;CUSTOMER_OFFICE;174
80634110;DEPOSITOS_MENSUALES;
80634110;EJECUTIVO_VENTA;
80634110;HIGH_RISK_SCORE;AL
80634110;KYC_CUSTOMER;S
80634110;LOGIN COBIS;
80634110;MANAGER_ASSISTANT;34
80634110;PUBLIC_FIGURE;S
81466114;ID_FUENTE_GENERA_DIVISA;
80634110;RETIROS_MENSUALES;
80634110;RISK_TYPE;PEP
80634110;TIER_CADD;
80634110;WATCH_LIST_CODE;
80610807;CUSTOMER_OFFICE;174
80610807;MANAGER_ASSISTANT;34
80610807;PUBLIC_FIGURE;N
80610807;RISK_TYPE;PN1
80661649;CUSTOMER_OFFICE;172
80661649;HIGH_RISK_SCORE;BJ
80661649;MANAGER_ASSISTANT;35
80661649;PUBLIC_FIGURE;N
80661649;RISK_TYPE;PN1
80696787;CUSTOMER_OFFICE;182
80696787;DEPOSITOS_MENSUALES;
80696787;EJECUTIVO_VENTA;0
80696787;HIGH_RISK_SCORE;BJ
80696787;KYC_CUSTOMER;S
80696787;LOGIN COBIS;
80696787;MANAGER_ASSISTANT;29
80696787;PUBLIC_FIGURE;N
80696787;RETIROS_MENSUALES;
80696787;RISK_TYPE;PN3
80696787;TIER_CADD;
80696787;WATCH_LIST_CODE;
80827083;CUSTOMER_OFFICE;174
80827083;DEPOSITOS_MENSUALES;
80827083;HIGH_RISK_SCORE;BJ
80827083;KYC_CUSTOMER;S
80827083;MANAGER_ASSISTANT;34
80827083;PUBLIC_FIGURE;N
80827083;RETIROS_MENSUALES;
80827083;RISK_TYPE;PN1
80827083;TIER_CADD;
80827083;WATCH_LIST_CODE;
80848048;CUSTOMER_OFFICE;174
80848048;MANAGER_ASSISTANT;34
80848048;PUBLIC_FIGURE;N
80848048;RISK_TYPE;PN1
80992432;CUSTOMER_OFFICE;186
80992432;DEPOSITOS_MENSUALES;
80992432;EJECUTIVO_VENTA;17
80992432;HIGH_RISK_SCORE;BJ
80992432;KYC_CUSTOMER;S
80992432;LOGIN COBIS;
80992432;MANAGER_ASSISTANT;33
80992432;PUBLIC_FIGURE;N
80992432;RETIROS_MENSUALES;
80992432;RISK_TYPE;PN3
80992432;TIER_CADD;
80992432;WATCH_LIST_CODE;
80996217;CUSTOMER_OFFICE;174
80996217;EJECUTIVO_VENTA;18
80996217;HIGH_RISK_SCORE;BJ
80996217;MANAGER_ASSISTANT;34
80996217;PUBLIC_FIGURE;N
80996217;RISK_TYPE;PN1
81039968;CUSTOMER_OFFICE;174
81039968;MANAGER_ASSISTANT;34
81039968;PUBLIC_FIGURE;N
81039968;RISK_TYPE;PN1
81068763;CUSTOMER_OFFICE;174
81068763;EJECUTIVO_VENTA;18
81068763;HIGH_RISK_SCORE;BJ
81068763;KYC_CUSTOMER;S
81068763;MANAGER_ASSISTANT;34
81068763;PUBLIC_FIGURE;N
81068763;RISK_TYPE;PN3
81275505;CUSTOMER_OFFICE;174
81275505;MANAGER_ASSISTANT;34
81275505;PUBLIC_FIGURE;N
81275505;RISK_TYPE;PN1
82217924;CUSTOMER_OFFICE;174
82217924;EJECUTIVO_VENTA;18
82217924;HIGH_RISK_SCORE;BJ
82217924;MANAGER_ASSISTANT;34
82217924;PUBLIC_FIGURE;N
82217924;RISK_TYPE;PN1
81120625;CUSTOMER_OFFICE;174
81120625;MANAGER_ASSISTANT;34
81120625;PUBLIC_FIGURE;N
81120625;RISK_TYPE;PN3
81104913;CUSTOMER_OFFICE;180
81104913;HIGH_RISK_SCORE;BJ
81104913;MANAGER_ASSISTANT;37
81104913;PUBLIC_FIGURE;N
81104913;RISK_TYPE;PN3
81104905;CUSTOMER_OFFICE;174
81104905;MANAGER_ASSISTANT;34
81104905;PUBLIC_FIGURE;N
81104905;RISK_TYPE;PN1
81157278;CUSTOMER_OFFICE;284
81157278;DEPOSITOS_MENSUALES;
81157278;EJECUTIVO_VENTA;81
81157278;HIGH_RISK_SCORE;BJ
81157278;KYC_CUSTOMER;S
81157278;LOGIN COBIS;
81157278;MANAGER_ASSISTANT;25
81157278;PUBLIC_FIGURE;N
81157278;RETIROS_MENSUALES;
81157278;RISK_TYPE;PN3
81157278;TIER_CADD;
81157278;WATCH_LIST_CODE;
81157286;CUSTOMER_OFFICE;186
81157286;MANAGER_ASSISTANT;33
81157286;PUBLIC_FIGURE;N
81157286;RISK_TYPE;PN1
81185913;CUSTOMER_OFFICE;180
81185913;HIGH_RISK_SCORE;BJ
81185913;MANAGER_ASSISTANT;37
81185913;PUBLIC_FIGURE;N
81185913;RISK_TYPE;PN3
81203652;CUSTOMER_OFFICE;174
81203652;EJECUTIVO_VENTA;18
81203652;APODERADO_SI_NO;N
81203652;HIGH_RISK_SCORE;BJ
81203652;KYC_CUSTOMER;S
81203652;MANAGER_ASSISTANT;34
81203652;PUBLIC_FIGURE;N
81203652;RISK_TYPE;PN1
81131520;CUSTOMER_OFFICE;174
81131520;MANAGER_ASSISTANT;34
81131520;PUBLIC_FIGURE;N
81131520;RISK_TYPE;PN1
81325308;CUSTOMER_OFFICE;174
81325308;MANAGER_ASSISTANT;34
81325308;PUBLIC_FIGURE;N
81325308;RISK_TYPE;PN1
81408319;CUSTOMER_OFFICE;174
81408319;MANAGER_ASSISTANT;34
81408319;PUBLIC_FIGURE;N
81408319;RISK_TYPE;PN1
81407436;CUSTOMER_OFFICE;174
81407436;MANAGER_ASSISTANT;34
81407436;PUBLIC_FIGURE;N
81407436;RISK_TYPE;PN1
81386820;CUSTOMER_OFFICE;174
81386820;EJECUTIVO_VENTA;18
81386820;HIGH_RISK_SCORE;BJ
81386820;KYC_CUSTOMER;S
81386820;MANAGER_ASSISTANT;34
81386820;PUBLIC_FIGURE;N
81386820;RISK_TYPE;PN1
81413835;CUSTOMER_OFFICE;174
81413835;MANAGER_ASSISTANT;34
81413835;PUBLIC_FIGURE;N
81413835;RISK_TYPE;PN1
81457026;CUSTOMER_OFFICE;180
81457026;DEPOSITOS_MENSUALES;
81457026;EJECUTIVO_VENTA;18
81457026;HIGH_RISK_SCORE;AL
81457026;KYC_CUSTOMER;S
81457026;LOGIN COBIS;
81457026;MANAGER_ASSISTANT;34
81457026;PUBLIC_FIGURE;N
81457026;RETIROS_MENSUALES;
81457026;RISK_TYPE;PN1
81457026;TIER_CADD;
81457026;WATCH_LIST_CODE;S
81457018;CUSTOMER_OFFICE;174
81457018;HIGH_RISK_SCORE;BJ
81457018;MANAGER_ASSISTANT;34
81457018;PUBLIC_FIGURE;N
81457018;RISK_TYPE;PN1
81466114;CUSTOMER_OFFICE;174
81466114;EJECUTIVO_VENTA;305
81466114;HIGH_RISK_SCORE;BJ
81466114;KYC_CUSTOMER;S
81466114;MANAGER_ASSISTANT;37
81466114;PUBLIC_FIGURE;N
81466114;RISK_TYPE;PN3
81302081;TIER_CADD;
81457026;APODERADO_SI_NO;N
81466114;ID_GENERA_DIVISA;
81302081;CUSTOMER_OFFICE;186
81302081;HIGH_RISK_SCORE;BJ
81302081;MANAGER_ASSISTANT;33
81302081;PUBLIC_FIGURE;N
81302081;RISK_TYPE;PN1
81509182;CUSTOMER_OFFICE;174
81509182;DEPOSITOS_MENSUALES;
81509182;HIGH_RISK_SCORE;BJ
81509182;KYC_CUSTOMER;S
81509182;MANAGER_ASSISTANT;34
81509182;PUBLIC_FIGURE;N
81509182;RETIROS_MENSUALES;
81509182;RISK_TYPE;PN1
81509182;TIER_CADD;
81509182;WATCH_LIST_CODE;
81569509;CUSTOMER_OFFICE;178
81569509;MANAGER_ASSISTANT;30
81569509;PUBLIC_FIGURE;N
81569509;RISK_TYPE;PN1
81607796;CUSTOMER_OFFICE;180
81607796;EJECUTIVO_VENTA;59
81607796;HIGH_RISK_SCORE;BJ
81607796;MANAGER_ASSISTANT;37
81607796;PUBLIC_FIGURE;N
81607796;RISK_TYPE;PN1
81689997;CUSTOMER_OFFICE;174
81689997;HIGH_RISK_SCORE;AL
81689997;MANAGER_ASSISTANT;34
81689997;PUBLIC_FIGURE;N
81689997;RISK_TYPE;PN1
81694133;CUSTOMER_OFFICE;174
81694133;MANAGER_ASSISTANT;34
81694133;PUBLIC_FIGURE;N
81694133;RISK_TYPE;PN1
81757178;CUSTOMER_OFFICE;238
81757178;HIGH_RISK_SCORE;BJ
81757178;MANAGER_ASSISTANT;32
81757178;PUBLIC_FIGURE;N
81757178;RISK_TYPE;PN1
81812608;CUSTOMER_OFFICE;284
81812608;DEPOSITOS_MENSUALES;
81812608;EJECUTIVO_VENTA;105
81812608;HIGH_RISK_SCORE;BJ
81812608;KYC_CUSTOMER;S
81812608;LOGIN COBIS;
81812608;MANAGER_ASSISTANT;34
81812608;PUBLIC_FIGURE;N
81812608;RETIROS_MENSUALES;
81812608;RISK_TYPE;PN1
81812608;TIER_CADD;
81812608;WATCH_LIST_CODE;
81907943;CUSTOMER_OFFICE;172
81907943;MANAGER_ASSISTANT;35
81907943;PUBLIC_FIGURE;N
81907943;RISK_TYPE;PN1
81919496;CUSTOMER_OFFICE;182
81302081;WATCH_LIST_CODE;
81919496;MANAGER_ASSISTANT;29
81919496;PUBLIC_FIGURE;N
81919496;RISK_TYPE;PN1
81949662;CUSTOMER_OFFICE;174
81949662;HIGH_RISK_SCORE;AL
81949662;MANAGER_ASSISTANT;34
81949662;PUBLIC_FIGURE;N
81949662;RISK_TYPE;PN3
81977410;CUSTOMER_OFFICE;0
81977410;DEPOSITOS_MENSUALES;
81977410;EJECUTIVO_VENTA;17
81977410;HIGH_RISK_SCORE;BJ
81977410;KYC_CUSTOMER;S
81977410;LOGIN COBIS;
81977410;MANAGER_ASSISTANT;33
81977410;PUBLIC_FIGURE;N
81977410;RETIROS_MENSUALES;
81977410;RISK_TYPE;PN1
81977410;TIER_CADD;
81977410;WATCH_LIST_CODE;
82032266;CUSTOMER_OFFICE;174
82032266;DEPOSITOS_MENSUALES;
82032266;EJECUTIVO_VENTA;157
82032266;HIGH_RISK_SCORE;BJ
82032266;KYC_CUSTOMER;S
82032266;LOGIN COBIS;
82032266;MANAGER_ASSISTANT;34
82032266;PUBLIC_FIGURE;N
82032266;RETIROS_MENSUALES;
82032266;RISK_TYPE;PN1
82032266;TIER_CADD;
82032266;WATCH_LIST_CODE;
82113762;CUSTOMER_OFFICE;178
82113762;MANAGER_ASSISTANT;30
82113762;PUBLIC_FIGURE;N
82113762;RISK_TYPE;PN1
82130080;CUSTOMER_OFFICE;174
82130080;MANAGER_ASSISTANT;34
82130080;PUBLIC_FIGURE;N
82130080;RISK_TYPE;PN1
82237062;CUSTOMER_OFFICE;174
82237062;DEPOSITOS_MENSUALES;
82237062;EJECUTIVO_VENTA;18
82237062;HIGH_RISK_SCORE;BJ
82237062;KYC_CUSTOMER;S
82237062;LOGIN COBIS;
82237062;MANAGER_ASSISTANT;34
82237062;PUBLIC_FIGURE;N
82237062;RETIROS_MENSUALES;
82237062;RISK_TYPE;PN2
82237062;TIER_CADD;
82237062;WATCH_LIST_CODE;
82237054;CUSTOMER_OFFICE;174
82237054;DEPOSITOS_MENSUALES;
82237054;EJECUTIVO_VENTA;91
82237054;HIGH_RISK_SCORE;AL
82237054;KYC_CUSTOMER;S
82237054;LOGIN COBIS;
82237062;RIESGO_COLABORADOR;
82237062;RESP_AGENTE_EXTR;N
82237054;MANAGER_ASSISTANT;34
82237054;PUBLIC_FIGURE;N
82237054;RETIROS_MENSUALES;
82237054;RISK_TYPE;PN3
82237054;TIER_CADD;
82237054;WATCH_LIST_CODE;S
82321390;CUSTOMER_OFFICE;174
82321390;DEPOSITOS_MENSUALES;
82321390;EJECUTIVO_VENTA;0
82321390;HIGH_RISK_SCORE;AL
82321390;KYC_CUSTOMER;S
82321390;MANAGER_ASSISTANT;34
82321390;PUBLIC_FIGURE;S
82321390;RETIROS_MENSUALES;
82321390;RISK_TYPE;PEP
82321390;TIER_CADD;
82321390;WATCH_LIST_CODE;
82340432;CUSTOMER_OFFICE;184
82340432;MANAGER_ASSISTANT;41
82340432;PUBLIC_FIGURE;N
82340432;RISK_TYPE;PN1
82356401;CUSTOMER_OFFICE;174
82356401;EJECUTIVO_VENTA;18
82356401;HIGH_RISK_SCORE;BJ
82356401;MANAGER_ASSISTANT;34
82356401;PUBLIC_FIGURE;N
82356401;RISK_TYPE;PN1
82434003;CUSTOMER_OFFICE;180
82434003;DEPOSITOS_MENSUALES;
82434003;EJECUTIVO_VENTA;19
82434003;HIGH_RISK_SCORE;BJ
82434003;KYC_CUSTOMER;S
82434003;LOGIN COBIS;
82434003;MANAGER_ASSISTANT;37
82434003;PUBLIC_FIGURE;N
82434003;RETIROS_MENSUALES;
82434003;RISK_TYPE;PN3
82434003;TIER_CADD;
82434003;WATCH_LIST_CODE;
81299820;CUSTOMER_OFFICE;174
81299820;MANAGER_ASSISTANT;34
81299820;PUBLIC_FIGURE;N
81299820;RISK_TYPE;PN1
79725340;CUSTOMER_OFFICE;174
79725340;MANAGER_ASSISTANT;34
79725340;PUBLIC_FIGURE;N
79725340;RISK_TYPE;PN1
79963712;CUSTOMER_OFFICE;182
79963712;MANAGER_ASSISTANT;29
79963712;PUBLIC_FIGURE;N
79963712;RISK_TYPE;PN1
80896883;CUSTOMER_OFFICE;238
80896883;DEPOSITOS_MENSUALES;
80896883;EJECUTIVO_VENTA;19
80896883;HIGH_RISK_SCORE;BJ
80896883;KYC_CUSTOMER;S
80896883;LOGIN COBIS;
82449086;KYC_CUSTOMER;S
82449086;MANAGER_ASSISTANT;35
82449086;PUBLIC_FIGURE;N
82449086;RISK_TYPE;PN1
80280688;CUSTOMER_OFFICE;174
80280688;MANAGER_ASSISTANT;34
80280688;PUBLIC_FIGURE;N
80280688;RISK_TYPE;PN1
78575883;CUSTOMER_OFFICE;172
78575883;DEPOSITOS_MENSUALES;
78575883;EJECUTIVO_VENTA;27
78575883;HIGH_RISK_SCORE;AL
78575883;MANAGER_ASSISTANT;35
78575883;PUBLIC_FIGURE;S
78575883;RETIROS_MENSUALES;
78575883;RISK_TYPE;PEP
78575883;TIER_CADD;
78575883;WATCH_LIST_CODE;
78732970;CUSTOMER_OFFICE;178
78732970;DEPOSITOS_MENSUALES;
78732970;EJECUTIVO_VENTA;15
78732970;HIGH_RISK_SCORE;BJ
78732970;KYC_CUSTOMER;S
78732970;LOGIN COBIS;
78732970;MANAGER_ASSISTANT;30
78732970;PUBLIC_FIGURE;N
78732970;RETIROS_MENSUALES;
78732970;RISK_TYPE;PN1
78732970;TIER_CADD;
78732970;WATCH_LIST_CODE;
78766875;CUSTOMER_OFFICE;178
78766875;MANAGER_ASSISTANT;30
78766875;PUBLIC_FIGURE;N
78766875;RISK_TYPE;PN1
79500739;CUSTOMER_OFFICE;238
79500739;HIGH_RISK_SCORE;BJ
79500739;MANAGER_ASSISTANT;32
79500739;PUBLIC_FIGURE;N
79500739;RISK_TYPE;PN1
79651850;CUSTOMER_OFFICE;172
79651850;MANAGER_ASSISTANT;35
79651850;PUBLIC_FIGURE;N
79651850;RISK_TYPE;PN1
80164084;CUSTOMER_OFFICE;174
80164084;MANAGER_ASSISTANT;34
80164084;PUBLIC_FIGURE;N
80164084;RISK_TYPE;PN3
80166761;CUSTOMER_OFFICE;174
80166761;DEPOSITOS_MENSUALES;
80166761;EJECUTIVO_VENTA;0
80166761;HIGH_RISK_SCORE;AL
80166761;KYC_CUSTOMER;N
80166761;LOGIN COBIS;
80166761;MANAGER_ASSISTANT;34
80166761;PUBLIC_FIGURE;N
80166761;RESP_AGENTE_EXTR;(null)
80166761;RETIROS_MENSUALES;
81391866;APODERADO_SI_NO;N
80894546;DEPOSITOS_MENSUALES;
80894546;EJECUTIVO_VENTA;
80166761;RIESGO_COLABORADOR;N/A
80166761;RISK_TYPE;PN3
80166761;TIER_CADD;
80166761;WATCH_LIST_CODE;S
80172010;CUSTOMER_OFFICE;192
80172010;MANAGER_ASSISTANT;21
80172010;PUBLIC_FIGURE;N
80172010;RISK_TYPE;PN1
80322844;CUSTOMER_OFFICE;172
80322844;MANAGER_ASSISTANT;35
80322844;PUBLIC_FIGURE;N
80322844;RISK_TYPE;PN1
80794223;CUSTOMER_OFFICE;174
80794223;MANAGER_ASSISTANT;34
80794223;PUBLIC_FIGURE;N
80794223;RISK_TYPE;PN1
80974566;CUSTOMER_OFFICE;172
80974566;MANAGER_ASSISTANT;35
80974566;PUBLIC_FIGURE;N
80974566;RISK_TYPE;PN1
81391866;CUSTOMER_OFFICE;174
81391866;HIGH_RISK_SCORE;BJ
81391866;KYC_CUSTOMER;S
81391866;MANAGER_ASSISTANT;34
81391866;PUBLIC_FIGURE;N
81391866;RISK_TYPE;PN3
81228760;CUSTOMER_OFFICE;174
81228760;HIGH_RISK_SCORE;BJ
81228760;KYC_CUSTOMER;S
81228760;MANAGER_ASSISTANT;34
81228760;PUBLIC_FIGURE;N
81228760;RISK_TYPE;PN2
82023216;CUSTOMER_OFFICE;172
82023216;MANAGER_ASSISTANT;35
82023216;PUBLIC_FIGURE;N
82023216;RISK_TYPE;PN3
79109193;CUSTOMER_OFFICE;180
79109193;DEPOSITOS_MENSUALES;
79109193;EJECUTIVO_VENTA;108
79109193;HIGH_RISK_SCORE;BJ
79109193;KYC_CUSTOMER;S
79109193;MANAGER_ASSISTANT;37
79109193;PUBLIC_FIGURE;N
79109193;RETIROS_MENSUALES;
79109193;RISK_TYPE;PN1
79109193;TIER_CADD;
79109193;WATCH_LIST_CODE;
79106240;CUSTOMER_OFFICE;174
79106240;MANAGER_ASSISTANT;34
79106240;PUBLIC_FIGURE;N
79106240;RISK_TYPE;PN1
79181986;CUSTOMER_OFFICE;184
79181986;EJECUTIVO_VENTA;40
79181986;HIGH_RISK_SCORE;BJ
79181986;KYC_CUSTOMER;S
79181986;MANAGER_ASSISTANT;41
81302081;LOGIN COBIS;
81391866;WATCH_LIST_CODE;
81391866;TIER_CADD;
81391866;DEPOSITOS_MENSUALES;
